Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
30	-157.048	290.75012	-2.338664	-1018.96844	-13.255316	29.42017	-2.1136842	-101.46888	158.6	5.8	119999	-27.791115	8.776996	13.382629	-41.584038	27.043055	5.6980867	2085.63503074646
31	-91.49246	229.22981	-2.1586623	-916.7633	-65.15559	118.20403	-3.1771064	-381.55603	92.82927	58.8	123999	-27.44635	8.562398	16.40071	-38.56221	26.709103	5.3765283	2147.429726600647
32	-154.29932	266.20038	-2.1433642	-821.3687	-13.852496	12.999182	-2.5719788	-38.08861	189.85	9.3	127999	-27.901878	8.156977	8.642772	-47.275333	27.218407	4.7732754	2203.2974808216095
33	-83.793396	157.95863	-2.1043308	-704.1633	-27.842999	65.52614	-2.2024949	-223.26814	90.731705	22.1	131999	-28.774136	8.3502655	9.228648	-44.84458	28.120903	4.9985237	2261.219554901123
34	-70.21821	143.69926	-2.059328	-653.79944	-69.34131	179.16946	-2.434009	-605.58014	83.55173	105.0	135999	-29.351618	8.795497	9.5391245	-41.446873	28.680101	5.260786	2328.5302815437317
35	-92.85724	188.07703	-1.4900092	-682.0691	-248.45938	295.81415	-3.374082	-728.7776	119.44118	322.8	139999	-29.581873	8.92004	7.977696	-41.473644	28.903622	5.4331174	2419.748293399811
36	-170.36034	284.90833	-2.3121169	-724.38306	-61.661915	167.82251	-2.2040973	-564.8605	236.3077	77.0	143999	-29.690624	8.900401	7.543199	-51.121513	29.008785	5.4173465	2483.5862913131714
37	-71.11713	166.30402	-2.0572824	-713.11426	-97.07948	185.4117	-2.3150413	-596.5231	89.30909	107.5	147999	-29.089645	8.819714	9.703288	-41.25221	28.38143	5.517563	2551.110384464264
38	-77.46485	196.75766	-1.81339	-783.91925	-7.826805	10.147346	-2.9144332	-37.50127	91.88372	4.2	151999	-28.10307	8.673675	16.979622	-38.88949	27.359894	5.445124	2606.8491139411926
39	-68.58004	169.97531	-1.9288881	-823.0679	-176.43314	265.93387	-2.8300529	-801.18274	73.60784	191.8	155999	-27.109093	8.349379	9.049275	-41.08181	26.3945	4.98371	2683.766077518463
40	-78.73624	167.264	-2.1433907	-779.89764	-53.716454	60.686996	-2.340899	-179.6709	79.52273	40.0	159999	-26.609118	8.338354	16.753387	-39.62532	25.838942	4.9299693	2743.9221992492676
41	-112.66188	286.52023	-1.8134725	-1129.3085	-186.83041	346.89072	-1.9913117	-994.44727	95.81396	180.0	163999	-25.849106	7.4188504	18.213268	-38.335655	25.221235	4.1308746	2819.5562641620636
42	-113.84613	256.46527	-1.4554994	-1009.09546	-352.2336	525.38727	-2.520057	-1177.4045	104.902435	297.2	167999	-27.037037	7.5976815	32.53303	-39.022728	26.428944	4.436449	2908.334912776947
43	-264.8363	502.9562	-1.9547379	-1742.3179	-353.7817	436.18784	-2.7227569	-1306.0659	185.5	260.1	171999	-26.97833	7.2099643	14.435366	-42.39385	26.28812	4.400781	2992.8272433280945
44	-195.42032	368.5026	-2.1807432	-1352.3152	-236.36443	365.79782	-3.2845361	-1136.4636	149.74074	198.4	175999	-27.45056	7.322773	7.519067	-39.428513	26.810673	4.200218	3070.5992572307587
45	-220.47351	322.06967	-2.0541065	-1210.7239	-122.98793	218.24243	-2.0974617	-747.8346	180.82608	91.4	179999	-28.898172	7.9005966	16.372284	-41.983654	28.23434	4.9981046	3136.3625853061676
46	-79.401695	228.27742	-1.8976251	-1894.8066	-147.9277	386.4215	-2.4731832	-1304.136	52.25641	109.1	183999	-28.705082	7.964063	14.261119	-41.169193	27.924767	5.8029113	3204.7454855442047
47	-131.31349	348.65515	-2.1453826	-1594.4371	-514.0908	717.7061	-2.3099763	-1648.0369	88.933334	319.0	187999	-28.351595	7.0823326	11.80095	-40.398785	27.775496	4.8030715	3296.3609347343445
48	-133.86484	320.5422	-1.8823504	-1148.241	-43.955376	76.469505	-2.2912838	-233.85948	108.125	41.8	191999	-30.506226	8.24869	11.075254	-69.2329	29.924875	5.305078	3356.6871843338013
49	-185.7399	296.39322	-2.3527658	-969.4939	-110.22555	277.45926	-2.1325512	-936.64185	178.09091	113.8	195999	-30.99707	8.909607	15.171853	-43.987537	30.341635	5.7757688	3425.0057249069214
50	-160.63779	304.96686	-2.2022586	-952.72943	-162.61078	313.6054	-2.4434626	-822.47705	142.0	170.3	199999	-30.995964	9.04724	14.413999	-42.93509	30.312681	5.796764	3499.651729106903
